,note01,note02,note03,note04,note05,note06,note07,note08,note09,note10
13033,31,43,55,58,60,62,65,0,0,0
13034,39,51,55,58,63,67,0,0,0,0
13035,37,49,58,61,63,66,70,0,0,0
13036,38,50,57,60,62,65,69,0,0,0
13037,40,52,55,58,61,64,67,0,0,0
13038,32,54,56,58,62,0,0,0,0,0
13039,32,44,60,63,65,70,0,0,0,0
13040,33,45,57,60,63,67,0,0,0,0
13041,38,50,57,60,62,65,0,0,0,0
13042,31,43,53,57,60,62,0,0,0,0
13043,36,48,63,65,67,70,72,0,0,0
13044,42,54,66,69,70,72,75,0,0,0
13045,37,49,65,68,70,72,74,0,0,0
13046,36,48,58,62,63,67,70,0,0,0
13047,29,41,58,60,63,65,0,0,0,0
13048,34,46,53,57,58,0,0,0,0,0
13049,34,46,55,62,81,86,91,0,0,0
13050,69,70,74,0,0,0,0,0,0,0
13051,43,69,70,74,0,0,0,0,0,0
13052,65,69,70,0,0,0,0,0,0,0
13053,46,62,65,72,0,0,0,0,0,0
13054,43,62,65,71,0,0,0,0,0,0
13055,48,63,67,70,0,0,0,0,0,0
13056,55,63,65,69,0,0,0,0,0,0
13057,53,63,65,69,0,0,0,0,0,0
13058,33,75,81,0,0,0,0,0,0,0
13059,46,57,62,0,0,0,0,0,0,0
13060,50,56,58,67,0,0,0,0,0,0
13061,51,57,60,62,65,0,0,0,0,0
13062,44,54,60,62,0,0,0,0,0,0
13063,45,58,61,64,67,0,0,0,0,0
13064,55,58,60,63,65,0,0,0,0,0
13065,44,58,60,63,65,0,0,0,0,0
13066,53,55,57,58,62,0,0,0,0,0
13067,53,56,57,62,0,0,0,0,0,0
13068,48,58,63,67,72,0,0,0,0,0
13069,56,63,66,72,0,0,0,0,0,0
13070,44,60,70,0,0,0,0,0,0,0
13071,51,60,62,67,0,0,0,0,0,0
13072,43,59,63,67,0,0,0,0,0,0
13073,48,62,63,0,0,0,0,0,0,0
13074,57,63,67,70,0,0,0,0,0,0
13075,41,51,60,67,0,0,0,0,0,0
13076,34,57,60,62,0,0,0,0,0,0
13077,41,56,59,0,0,0,0,0,0,0
13078,51,58,62,63,67,0,0,0,0,0
13079,46,59,62,65,67,0,0,0,0,0
13080,43,59,62,65,67,0,0,0,0,0
13081,60,63,67,70,0,0,0,0,0,0
13082,41,60,63,67,70,0,0,0,0,0
13083,60,63,67,69,0,0,0,0,0,0
13084,45,60,62,0,0,0,0,0,0,0
13085,38,60,62,0,0,0,0,0,0,0
13086,48,62,63,72,0,0,0,0,0,0
13087,44,64,68,72,0,0,0,0,0,0
13088,41,66,70,75,0,0,0,0,0,0
13089,53,63,66,72,0,0,0,0,0,0
13090,58,60,63,0,0,0,0,0,0,0
13091,46,62,65,69,70,0,0,0,0,0
13092,43,57,58,62,65,0,0,0,0,0
13093,48,55,58,63,65,0,0,0,0,0
13094,41,57,60,63,0,0,0,0,0,0
13095,46,62,65,69,74,0,0,0,0,0
13096,57,58,63,69,0,0,0,0,0,0
13097,43,57,58,63,69,0,0,0,0,0
13098,48,55,58,63,67,0,0,0,0,0
13099,41,62,65,70,0,0,0,0,0,0
13100,81,82,0,0,0,0,0,0,0,0
13101,41,46,48,0,0,0,0,0,0,0
13102,48,49,50,0,0,0,0,0,0,0
13103,51,53,0,0,0,0,0,0,0,0
13104,64,68,74,76,0,0,0,0,0,0
13105,50,55,59,70,73,0,0,0,0,0
13106,38,67,79,0,0,0,0,0,0,0
13107,38,70,73,0,0,0,0,0,0,0
13108,50,55,59,67,70,0,0,0,0,0
13109,38,67,70,0,0,0,0,0,0,0
13110,45,62,74,0,0,0,0,0,0,0
13111,50,54,60,64,66,72,0,0,0,0
13112,38,68,0,0,0,0,0,0,0,0
13113,37,64,69,0,0,0,0,0,0,0
13114,49,64,69,0,0,0,0,0,0,0
13115,38,50,60,62,66,0,0,0,0,0
13116,48,67,69,71,72,0,0,0,0,0
13117,43,78,0,0,0,0,0,0,0,0
13118,43,72,84,0,0,0,0,0,0,0
13119,48,52,55,60,72,76,84,0,0,0
13120,54,63,70,75,0,0,0,0,0,0
13121,56,65,72,77,0,0,0,0,0,0
13122,42,51,58,63,0,0,0,0,0,0
13123,44,53,60,65,0,0,0,0,0,0
13124,37,49,56,58,60,61,0,0,0,0
13125,37,44,53,0,0,0,0,0,0,0
13126,32,44,73,77,0,0,0,0,0,0
13127,37,49,70,75,0,0,0,0,0,0
13128,56,61,65,70,75,0,0,0,0,0
13129,32,44,72,77,0,0,0,0,0,0
13130,39,46,55,73,75,0,0,0,0,0
13131,34,46,75,80,0,0,0,0,0,0
13132,39,51,73,78,0,0,0,0,0,0
13133,48,60,68,75,0,0,0,0,0,0
13134,46,58,75,80,0,0,0,0,0,0
13135,43,55,79,87,0,0,0,0,0,0
13136,44,56,78,87,0,0,0,0,0,0
13137,52,64,81,86,0,0,0,0,0,0
13138,51,63,77,81,0,0,0,0,0,0
13139,50,62,72,77,0,0,0,0,0,0
13140,32,44,78,84,89,0,0,0,0,0
13141,56,68,72,73,74,75,0,0,0,0
13142,55,67,84,0,0,0,0,0,0,0
13143,53,65,84,0,0,0,0,0,0,0
13144,60,63,84,0,0,0,0,0,0,0
13145,51,63,96,0,0,0,0,0,0,0
13146,56,58,62,74,79,0,0,0,0,0
13147,34,46,72,77,0,0,0,0,0,0
13148,53,56,62,72,77,0,0,0,0,0
13149,34,46,69,0,0,0,0,0,0,0
13150,55,61,79,84,0,0,0,0,0,0
13151,34,46,77,82,0,0,0,0,0,0
13152,51,55,61,77,82,0,0,0,0,0
13153,78,85,0,0,0,0,0,0,0,0
13154,58,61,66,77,82,0,0,0,0,0
13155,37,49,78,85,0,0,0,0,0,0
13156,37,49,75,80,0,0,0,0,0,0
13157,58,61,66,75,80,0,0,0,0,0
13158,54,58,61,73,78,0,0,0,0,0
13159,44,56,66,71,75,0,0,0,0,0
13160,53,57,63,67,72,0,0,0,0,0
13161,44,56,61,65,71,73,0,0,0,0
13162,51,55,61,79,84,0,0,0,0,0
13163,32,44,72,75,0,0,0,0,0,0
13164,39,51,72,80,0,0,0,0,0,0
13165,49,54,58,75,82,0,0,0,0,0
13166,49,53,59,73,80,0,0,0,0,0
13167,42,54,70,78,0,0,0,0,0,0
13168,39,51,68,72,78,80,0,0,0,0
13169,37,49,61,0,0,0,0,0,0,0
13170,50,56,59,68,0,0,0,0,0,0
13171,47,59,62,68,0,0,0,0,0,0
13172,46,61,68,0,0,0,0,0,0,0
13173,51,56,60,65,68,74,0,0,0,0
13174,51,55,61,72,75,0,0,0,0,0
13175,39,70,73,0,0,0,0,0,0,0
13176,48,51,56,0,0,0,0,0,0,0
13177,39,67,79,0,0,0,0,0,0,0
13178,51,55,61,66,78,0,0,0,0,0
13179,39,65,77,0,0,0,0,0,0,0
13180,49,68,73,77,80,0,0,0,0,0
13181,53,56,61,70,73,77,82,0,0,0
13182,53,56,61,68,73,77,0,0,0,0
13183,46,67,73,75,0,0,0,0,0,0
13184,51,55,61,67,70,0,0,0,0,0
13185,44,66,72,0,0,0,0,0,0,0
13186,54,56,60,66,73,0,0,0,0,0
13187,44,66,75,0,0,0,0,0,0,0
13188,54,56,60,66,77,0,0,0,0,0
13189,49,65,70,0,0,0,0,0,0,0
13190,49,65,68,72,0,0,0,0,0,0
13191,53,56,61,65,68,73,0,0,0,0
13192,52,61,67,72,0,0,0,0,0,0
13193,51,66,72,78,0,0,0,0,0,0
13194,44,66,68,0,0,0,0,0,0,0
13195,51,66,72,0,0,0,0,0,0,0
13196,54,56,60,66,76,0,0,0,0,0
13197,45,57,61,67,73,0,0,0,0,0
13198,53,56,62,65,77,0,0,0,0,0
13199,54,56,60,65,77,0,0,0,0,0
13200,39,51,58,61,65,0,0,0,0,0
13201,36,48,58,61,65,0,0,0,0,0
13202,37,49,56,60,63,0,0,0,0,0
13203,39,51,55,61,63,0,0,0,0,0
13204,34,46,56,60,63,0,0,0,0,0
13205,50,59,65,68,0,0,0,0,0,0
13206,51,60,66,68,0,0,0,0,0,0
13207,32,44,75,77,79,80,0,0,0,0
13208,44,56,60,66,72,0,0,0,0,0
13209,46,58,61,66,73,0,0,0,0,0
13210,47,59,62,66,74,0,0,0,0,0
13211,48,60,63,66,75,0,0,0,0,0
13212,60,63,66,69,72,75,78,81,0,0
13213,60,64,67,70,72,76,79,82,0,0
13214,60,65,68,72,77,80,0,0,0,0
13215,60,65,69,72,77,81,0,0,0,0
13216,60,72,76,79,82,84,0,0,0,0
13217,48,60,76,79,82,84,0,0,0,0
13218,52,55,58,60,70,0,0,0,0,0
13219,38,50,64,67,70,72,0,0,0,0
13220,52,65,0,0,0,0,0,0,0,0
13221,53,57,65,69,0,0,0,0,0,0
13222,48,65,69,0,0,0,0,0,0,0
13223,47,62,65,67,0,0,0,0,0,0
13224,50,53,55,62,65,67,0,0,0,0
13225,50,53,59,69,0,0,0,0,0,0
13226,50,58,62,0,0,0,0,0,0,0
13227,53,60,62,64,65,0,0,0,0,0
13228,37,49,65,68,71,0,0,0,0,0
13229,40,52,58,60,67,0,0,0,0,0
13230,29,41,69,72,77,0,0,0,0,0
13231,53,57,60,77,81,84,0,0,0,0
13232,40,52,77,81,84,0,0,0,0,0
13233,38,50,84,0,0,0,0,0,0,0
13234,52,55,58,60,82,0,0,0,0,0
13235,38,50,76,79,82,84,0,0,0,0
13236,53,57,60,69,72,77,0,0,0,0
13237,50,53,57,74,77,81,0,0,0,0
13238,36,48,74,77,81,0,0,0,0,0
13239,50,53,57,74,77,0,0,0,0,0
13240,35,47,71,74,77,79,0,0,0,0
13241,50,53,55,59,71,74,78,79,0,0
13242,31,43,71,74,78,79,0,0,0,0
13243,50,53,55,59,71,74,78,81,0,0
13244,48,60,70,72,76,79,0,0,0,0
13245,48,60,67,70,76,0,0,0,0,0
13246,50,62,67,70,74,0,0,0,0,0
13247,52,64,67,70,72,0,0,0,0,0
13248,41,53,72,74,76,77,0,0,0,0
13249,37,49,77,80,83,0,0,0,0,0
13250,40,52,70,72,79,0,0,0,0,0
13251,52,55,57,73,0,0,0,0,0,0
13252,35,47,81,0,0,0,0,0,0,0
13253,33,45,69,74,0,0,0,0,0,0
13254,50,62,69,74,0,0,0,0,0,0
13255,46,58,70,74,77,0,0,0,0,0
13256,38,50,72,81,0,0,0,0,0,0
13257,42,54,72,81,0,0,0,0,0,0
13258,57,60,62,72,81,0,0,0,0,0
13259,38,50,74,81,0,0,0,0,0,0
13260,54,57,60,72,81,0,0,0,0,0
13261,50,53,55,59,71,79,0,0,0,0
13262,33,45,71,74,0,0,0,0,0,0
13263,35,47,71,74,0,0,0,0,0,0
13264,52,55,58,60,72,0,0,0,0,0
13265,38,50,70,76,0,0,0,0,0,0
13266,40,52,70,76,0,0,0,0,0,0
13267,52,55,58,60,64,67,0,0,0,0
13268,42,54,63,68,0,0,0,0,0,0
13269,43,55,63,67,0,0,0,0,0,0
13270,44,56,63,66,0,0,0,0,0,0
13271,53,60,63,65,0,0,0,0,0,0
13272,50,53,55,59,71,74,0,0,0,0
13273,53,58,62,65,74,0,0,0,0,0
13274,34,46,74,77,82,0,0,0,0,0
13275,65,69,73,0,0,0,0,0,0,0
13276,57,69,72,75,77,0,0,0,0,0
13277,41,53,69,72,75,77,0,0,0,0
13278,29,41,65,69,72,75,77,0,0,0
13279,45,57,70,74,77,0,0,0,0,0
13280,43,55,69,72,75,77,0,0,0,0
13281,40,52,67,70,72,0,0,0,0,0
13282,55,58,60,67,70,72,0,0,0,0
13283,36,48,67,70,72,0,0,0,0,0
13284,46,58,77,79,81,82,0,0,0,0
13285,53,58,62,82,86,89,0,0,0,0
13286,45,57,82,86,89,0,0,0,0,0
13287,43,55,89,0,0,0,0,0,0,0
13288,81,84,87,89,0,0,0,0,0,0
13289,43,55,81,84,87,89,0,0,0,0
13290,43,55,87,0,0,0,0,0,0,0
13291,42,54,82,85,88,0,0,0,0,0
13292,41,53,82,86,89,0,0,0,0,0
13293,45,57,75,77,84,0,0,0,0,0
13294,46,58,74,77,82,0,0,0,0,0
13295,40,69,72,0,0,0,0,0,0,0
13296,41,67,70,0,0,0,0,0,0,0
13297,61,79,0,0,0,0,0,0,0,0
13298,50,64,67,0,0,0,0,0,0,0
13299,56,60,65,74,0,0,0,0,0,0
13300,36,53,57,65,0,0,0,0,0,0
13301,56,66,71,75,0,0,0,0,0,0
13302,44,56,71,74,79,0,0,0,0,0
13303,40,58,68,76,0,0,0,0,0,0
13304,58,65,68,74,0,0,0,0,0,0
13305,58,65,68,77,0,0,0,0,0,0
13306,56,60,74,0,0,0,0,0,0,0
13307,48,53,57,58,64,65,0,0,0,0
13308,41,62,69,72,0,0,0,0,0,0
13309,43,62,69,72,0,0,0,0,0,0
13310,53,62,67,71,0,0,0,0,0,0
13311,36,60,64,71,0,0,0,0,0,0
13312,40,64,67,71,0,0,0,0,0,0
13313,52,55,59,64,71,0,0,0,0,0
13314,45,60,65,0,0,0,0,0,0,0
13315,43,57,59,65,0,0,0,0,0,0
13316,38,65,72,0,0,0,0,0,0,0
13317,36,64,71,0,0,0,0,0,0,0
13318,48,64,69,0,0,0,0,0,0,0
13319,38,64,67,0,0,0,0,0,0,0
13320,36,62,65,0,0,0,0,0,0,0
13321,36,53,65,0,0,0,0,0,0,0
13322,52,70,0,0,0,0,0,0,0,0
13323,43,55,70,76,82,0,0,0,0,0
13324,58,64,70,74,0,0,0,0,0,0
13325,54,60,63,69,81,0,0,0,0,0
13326,50,54,57,60,72,74,78,81,0,0
13327,43,50,59,74,77,83,0,0,0,0
13328,45,57,72,76,79,84,0,0,0,0
13329,44,56,74,86,0,0,0,0,0,0
13330,53,57,60,74,77,81,86,0,0,0
13331,53,57,60,72,77,84,0,0,0,0
13332,41,48,57,69,0,0,0,0,0,0
13333,45,57,65,69,72,0,0,0,0,0
13334,44,56,71,77,83,0,0,0,0,0
13335,42,54,72,75,78,81,0,0,0,0
13336,53,57,60,74,81,86,0,0,0,0
13337,48,60,70,76,81,0,0,0,0,0
13338,48,60,69,72,79,0,0,0,0,0
13339,55,58,60,64,82,0,0,0,0,0
13340,55,58,60,64,70,0,0,0,0,0
13341,54,60,70,0,0,0,0,0,0,0
13342,46,58,72,73,74,0,0,0,0,0
13343,58,62,65,67,74,0,0,0,0,0
13344,46,58,81,0,0,0,0,0,0,0
13345,47,59,77,0,0,0,0,0,0,0
13346,43,52,58,70,82,0,0,0,0,0
13347,36,52,70,76,81,0,0,0,0,0
13348,40,55,67,0,0,0,0,0,0,0
13349,36,69,72,79,0,0,0,0,0,0
13350,43,58,70,0,0,0,0,0,0,0
13351,40,55,70,0,0,0,0,0,0,0
13352,54,57,60,74,0,0,0,0,0,0
13353,54,57,60,70,0,0,0,0,0,0
13354,46,58,74,81,0,0,0,0,0,0
13355,43,50,74,77,83,0,0,0,0,0
13356,58,62,67,84,0,0,0,0,0,0
13357,36,43,52,67,0,0,0,0,0,0
13358,46,53,58,74,75,76,77,0,0,0
13359,49,61,68,0,0,0,0,0,0,0
13360,46,58,74,75,76,77,0,0,0,0
13361,51,55,58,67,70,0,0,0,0,0
13362,43,55,67,70,72,0,0,0,0,0
13363,42,54,67,70,73,0,0,0,0,0
13364,34,50,70,74,77,0,0,0,0,0
13365,34,50,62,65,72,0,0,0,0,0
13366,38,53,62,67,0,0,0,0,0,0
13367,37,52,68,0,0,0,0,0,0,0
13368,53,57,60,75,0,0,0,0,0,0
13369,36,51,69,74,0,0,0,0,0,0
13370,34,41,46,74,75,76,77,0,0,0
13371,41,53,74,79,0,0,0,0,0,0
13372,43,55,63,67,70,72,0,0,0,0
13373,42,54,63,67,70,73,0,0,0,0
13374,41,69,72,75,0,0,0,0,0,0
13375,45,57,69,72,75,0,0,0,0,0
13376,36,48,67,72,75,0,0,0,0,0
13377,38,50,65,71,74,0,0,0,0,0
13378,40,52,64,70,74,0,0,0,0,0
13379,45,75,81,86,0,0,0,0,0,0
13380,53,57,60,63,75,81,84,0,0,0
13381,38,50,65,67,71,74,0,0,0,0
13382,46,53,58,70,74,77,82,0,0,0
13383,67,69,72,75,0,0,0,0,0,0
13384,41,67,69,72,75,0,0,0,0,0
13385,41,53,67,69,72,75,0,0,0,0
13386,36,43,52,64,70,74,0,0,0,0
13387,53,57,60,69,75,77,0,0,0,0
13388,29,75,81,86,0,0,0,0,0,0
13389,34,41,50,74,77,82,0,0,0,0
13390,34,46,54,60,70,74,77,82,0,0
13391,47,72,0,0,0,0,0,0,0,0
13392,57,63,68,72,0,0,0,0,0,0
13393,44,54,60,65,71,0,0,0,0,0
13394,42,52,64,68,72,0,0,0,0,0
13395,41,57,60,0,0,0,0,0,0,0
13396,43,53,59,63,69,0,0,0,0,0
13397,52,55,59,62,64,67,0,0,0,0
13398,45,55,58,61,63,0,0,0,0,0
13399,40,50,56,61,64,0,0,0,0,0
13400,45,55,59,64,0,0,0,0,0,0
13401,45,55,59,61,65,0,0,0,0,0
13402,43,53,57,62,0,0,0,0,0,0
13403,43,53,56,64,0,0,0,0,0,0
13404,36,59,60,0,0,0,0,0,0,0
13405,44,54,58,61,0,0,0,0,0,0
13406,43,53,56,59,63,0,0,0,0,0
13407,49,59,63,0,0,0,0,0,0,0
13408,43,53,57,60,65,0,0,0,0,0
13409,45,61,66,69,0,0,0,0,0,0
13410,43,53,61,0,0,0,0,0,0,0
13411,42,58,63,66,0,0,0,0,0,0
13412,47,57,61,66,0,0,0,0,0,0
13413,55,62,66,71,0,0,0,0,0,0
13414,55,61,66,71,0,0,0,0,0,0
13415,50,64,69,74,0,0,0,0,0,0
13416,60,64,69,74,0,0,0,0,0,0
13417,49,65,68,71,76,0,0,0,0,0
13418,59,64,68,71,76,0,0,0,0,0
13419,52,62,67,71,0,0,0,0,0,0
13420,42,52,56,58,64,0,0,0,0,0
13421,67,81,0,0,0,0,0,0,0,0
13422,55,74,77,81,0,0,0,0,0,0
13423,53,75,77,83,0,0,0,0,0,0
13424,52,62,79,0,0,0,0,0,0,0
13425,48,65,70,74,0,0,0,0,0,0
13426,58,64,68,73,0,0,0,0,0,0
13427,62,72,76,81,0,0,0,0,0,0
13428,68,72,74,77,0,0,0,0,0,0
13429,52,62,68,73,76,0,0,0,0,0
13430,57,67,71,76,0,0,0,0,0,0
13431,61,67,72,77,81,0,0,0,0,0
13432,56,66,71,74,0,0,0,0,0,0
13433,55,65,69,74,0,0,0,0,0,0
13434,55,65,68,76,0,0,0,0,0,0
13435,43,53,69,0,0,0,0,0,0,0
13436,60,67,71,76,0,0,0,0,0,0
13437,62,69,72,77,0,0,0,0,0,0
13438,59,68,71,77,0,0,0,0,0,0
13439,52,74,78,81,0,0,0,0,0,0
13440,62,72,76,79,0,0,0,0,0,0
13441,55,65,73,0,0,0,0,0,0,0
13442,55,65,71,76,81,0,0,0,0,0
13443,55,65,71,75,83,0,0,0,0,0
13444,39,46,51,55,58,60,63,0,0,0
13445,36,43,51,63,67,70,75,0,0,0
13446,43,65,67,74,0,0,0,0,0,0
13447,58,65,67,70,0,0,0,0,0,0
13448,42,63,69,74,0,0,0,0,0,0
13449,41,51,56,60,63,0,0,0,0,0
13450,46,56,62,67,72,0,0,0,0,0
13451,43,58,62,70,0,0,0,0,0,0
13452,48,52,58,64,68,0,0,0,0,0
13453,41,51,55,56,60,0,0,0,0,0
13454,44,53,59,63,68,0,0,0,0,0
13455,48,52,58,61,64,67,0,0,0,0
13456,41,51,57,60,65,0,0,0,0,0
13457,39,46,55,58,63,0,0,0,0,0
13458,34,46,56,60,67,0,0,0,0,0
13459,34,46,59,62,67,0,0,0,0,0
13460,63,67,70,79,0,0,0,0,0,0
13461,64,67,70,73,79,0,0,0,0,0
13462,65,68,70,74,80,0,0,0,0,0
13463,63,75,79,84,0,0,0,0,0,0
13464,66,78,81,84,0,0,0,0,0,0
13465,65,77,80,84,0,0,0,0,0,0
13466,58,68,72,74,0,0,0,0,0,0
13467,36,48,63,67,0,0,0,0,0,0
13468,33,45,63,69,0,0,0,0,0,0
13469,29,42,66,69,0,0,0,0,0,0
13470,26,38,69,0,0,0,0,0,0,0
13471,43,65,67,70,74,0,0,0,0,0
13472,41,68,72,77,0,0,0,0,0,0
13473,39,55,58,63,0,0,0,0,0,0
13474,41,55,56,60,0,0,0,0,0,0
13475,55,58,60,63,87,0,0,0,0,0
13476,55,58,62,65,86,0,0,0,0,0
13477,54,57,60,63,86,0,0,0,0,0
13478,54,57,60,63,87,0,0,0,0,0
13479,53,56,60,63,75,0,0,0,0,0
13480,56,60,62,67,84,0,0,0,0,0
13481,55,58,62,65,82,0,0,0,0,0
13482,55,58,64,75,0,0,0,0,0,0
13483,56,60,63,67,80,0,0,0,0,0
13484,56,60,63,67,0,0,0,0,0,0
13485,56,59,63,65,0,0,0,0,0,0
13486,56,59,63,65,82,0,0,0,0,0
13487,55,58,61,64,79,0,0,0,0,0
13488,55,58,61,64,80,0,0,0,0,0
13489,56,59,62,67,74,0,0,0,0,0
13490,56,59,62,67,79,0,0,0,0,0
13491,55,67,70,73,76,0,0,0,0,0
13492,56,65,68,72,75,0,0,0,0,0
13493,56,65,68,70,74,0,0,0,0,0
13494,61,62,0,0,0,0,0,0,0,0
13495,62,66,69,75,0,0,0,0,0,0
13496,53,56,58,62,68,0,0,0,0,0
13497,63,67,75,79,0,0,0,0,0,0
13498,62,63,67,75,82,0,0,0,0,0
13499,60,63,67,75,79,0,0,0,0,0
13500,58,63,67,75,82,0,0,0,0,0
13501,50,54,60,84,0,0,0,0,0,0
13502,55,58,62,65,77,79,82,86,0,0
13503,55,58,60,64,76,79,82,86,0,0
13504,76,79,82,86,0,0,0,0,0,0
13505,56,60,63,67,80,84,89,0,0,0
13506,56,59,62,67,91,0,0,0,0,0
13507,39,67,70,75,0,0,0,0,0,0
13508,48,79,82,87,0,0,0,0,0,0
13509,43,77,79,82,86,0,0,0,0,0
13510,77,79,84,0,0,0,0,0,0,0
13511,42,78,81,86,0,0,0,0,0,0
13512,78,81,87,0,0,0,0,0,0,0
13513,54,57,60,63,78,81,87,0,0,0
13514,55,58,61,64,84,0,0,0,0,0
13515,53,56,60,63,72,75,80,0,0,0
13516,53,56,59,63,71,75,82,0,0,0
13517,71,75,80,0,0,0,0,0,0,0
13518,71,75,82,0,0,0,0,0,0,0
13519,51,55,58,62,70,74,79,0,0,0
13520,52,55,58,61,70,76,80,0,0,0
13521,53,57,60,63,69,72,77,0,0,0
13522,53,56,59,62,68,74,77,0,0,0
13523,53,56,59,62,68,74,79,0,0,0
13524,55,58,63,67,70,75,0,0,0,0
13525,53,56,58,62,67,75,0,0,0,0
13526,53,56,58,62,74,86,0,0,0,0
13527,55,58,62,65,74,86,0,0,0,0
13528,42,54,74,86,0,0,0,0,0,0
13529,54,57,60,63,75,87,0,0,0,0
13530,41,53,68,72,75,0,0,0,0,0
13531,44,56,74,79,84,0,0,0,0,0
13532,55,58,62,65,74,79,82,0,0,0
13533,55,58,61,64,70,82,0,0,0,0
13534,53,56,59,63,80,0,0,0,0,0
13535,51,55,58,62,70,75,79,0,0,0
13536,51,55,58,62,79,0,0,0,0,0
13537,53,57,60,63,77,0,0,0,0,0
13538,53,56,58,62,68,74,77,0,0,0
13539,53,56,58,62,68,74,79,0,0,0
13540,44,68,71,77,0,0,0,0,0,0
13541,39,70,74,79,0,0,0,0,0,0
13542,45,64,67,72,79,82,87,0,0,0
13543,44,65,71,76,0,0,0,0,0,0
13544,43,62,65,70,72,0,0,0,0,0
13545,48,58,62,64,72,0,0,0,0,0
13546,45,61,65,0,0,0,0,0,0,0
13547,46,60,64,0,0,0,0,0,0,0
13548,43,58,62,0,0,0,0,0,0,0
13549,38,60,66,70,0,0,0,0,0,0
13550,58,62,66,0,0,0,0,0,0,0
13551,43,62,65,72,0,0,0,0,0,0
13552,41,64,67,72,0,0,0,0,0,0
13553,46,65,68,72,76,0,0,0,0,0
13554,51,55,61,65,72,0,0,0,0,0
13555,48,52,58,62,72,0,0,0,0,0
13556,41,60,67,69,72,0,0,0,0,0
13557,57,60,67,69,72,0,0,0,0,0
13558,57,67,69,73,79,0,0,0,0,0
13559,50,53,60,69,74,77,0,0,0,0
13560,49,52,59,64,66,0,0,0,0,0
13561,48,52,58,64,66,0,0,0,0,0
13562,47,50,57,76,0,0,0,0,0,0
13563,46,56,60,62,68,74,0,0,0,0
13564,45,55,60,62,67,72,0,0,0,0
13565,44,54,60,62,66,70,72,0,0,0
13566,43,53,60,62,65,70,72,0,0,0
13567,42,49,58,60,64,68,72,0,0,0
13568,41,48,57,60,64,67,72,0,0,0
13569,48,60,70,73,76,81,0,0,0,0
13570,70,73,76,81,0,0,0,0,0,0
13571,41,46,48,50,54,55,57,58,60,62
13572,51,55,58,62,69,0,0,0,0,0
13573,43,48,53,55,59,62,63,65,67,71
13574,48,53,57,58,63,67,72,74,0,0
13575,49,50,52,53,58,60,69,70,77,81
13576,48,51,53,57,58,63,67,72,77,0
13577,50,53,55,58,60,61,64,69,73,77
13578,41,46,51,55,60,62,63,65,66,67
13579,50,60,66,70,0,0,0,0,0,0
13580,51,62,69,0,0,0,0,0,0,0
13581,48,62,63,67,0,0,0,0,0,0
13582,43,65,71,75,0,0,0,0,0,0
13583,48,63,67,74,0,0,0,0,0,0
13584,38,69,72,77,0,0,0,0,0,0
13585,37,73,79,84,0,0,0,0,0,0
13586,37,70,76,81,0,0,0,0,0,0
13587,36,67,70,77,0,0,0,0,0,0
13588,29,41,63,69,74,0,0,0,0,0
13589,51,54,57,60,66,69,74,0,0,0
13590,34,53,62,65,70,0,0,0,0,0
13591,52,62,65,70,0,0,0,0,0,0
13592,55,63,67,72,0,0,0,0,0,0
13593,54,63,67,72,0,0,0,0,0,0
13594,63,65,67,71,0,0,0,0,0,0
13595,62,63,67,72,0,0,0,0,0,0
13596,53,63,69,74,0,0,0,0,0,0
13597,51,63,69,75,0,0,0,0,0,0
13598,50,69,72,74,77,0,0,0,0,0
13599,49,70,76,81,0,0,0,0,0,0
13600,48,67,70,77,0,0,0,0,0,0
13601,41,67,70,77,0,0,0,0,0,0
13602,50,69,72,77,0,0,0,0,0,0
13603,53,57,60,62,77,0,0,0,0,0
13604,49,73,79,84,0,0,0,0,0,0
13605,55,58,64,82,0,0,0,0,0,0
13606,53,57,60,63,71,0,0,0,0,0
13607,53,57,60,63,68,0,0,0,0,0
13608,50,53,59,0,0,0,0,0,0,0
13609,51,55,63,0,0,0,0,0,0,0
13610,45,69,75,0,0,0,0,0,0,0
13611,52,55,58,0,0,0,0,0,0,0
13612,52,55,58,70,76,79,0,0,0,0
13613,41,63,69,74,0,0,0,0,0,0
13614,50,53,74,0,0,0,0,0,0,0
13615,37,49,70,76,81,0,0,0,0,0
13616,55,58,61,64,70,76,79,0,0,0
13617,36,48,67,70,77,0,0,0,0,0
13618,48,51,55,75,0,0,0,0,0,0
13619,48,51,55,82,0,0,0,0,0,0
13620,29,41,72,75,81,0,0,0,0,0
13621,29,41,69,0,0,0,0,0,0,0
13622,51,53,57,75,0,0,0,0,0,0
13623,51,53,57,81,0,0,0,0,0,0
13624,34,46,77,82,86,0,0,0,0,0
13625,67,71,74,79,82,86,89,94,0,0
13626,59,67,71,0,0,0,0,0,0,0
13627,59,62,64,0,0,0,0,0,0,0
13628,57,61,66,0,0,0,0,0,0,0
13629,72,76,83,0,0,0,0,0,0,0
13630,64,65,66,67,68,69,70,0,0,0
13631,66,68,69,0,0,0,0,0,0,0
13632,63,68,71,75,0,0,0,0,0,0
13633,62,68,71,74,0,0,0,0,0,0
13634,60,67,71,0,0,0,0,0,0,0
13635,59,62,63,67,69,71,0,0,0,0
13636,59,63,69,0,0,0,0,0,0,0
13637,58,59,64,67,0,0,0,0,0,0
13638,76,77,78,79,80,81,82,88,0,0
13639,78,84,88,0,0,0,0,0,0,0
